621689404280537099;111
621689404280537099;59487
742373231025193000;4
710480743016693761;54321
842379946475388958;53271
849997921897283644;56666
869508065609805854;55555
869433292766728243;56789
951682951505133599;50000
639445942331899904;45875
843357609570598922;46377
850312514453372950;46464
719413846598746133;46466
855073079264673812;51200
690192858258342065;48763
693091131168260137;5222
